null
null
206.10751,297.30103,293.38315,316.74503,253,128,255
293.38315,316.74503,296.30835,269.91962,252,128,255
296.30835,269.91962,212.5813,178.45554,251,128,255
212.5813,178.45554,124.81573,84.03743,250,128,255
124.81573,84.03743,119.0268,29.406376,249,128,255
119.0268,29.406376,200.33224,39.012085,249,128,255
200.33224,39.012085,288.48474,108.07287,248,128,255
288.48474,108.07287,297.07364,204.93753,247,128,255
297.07364,204.93753,218.22748,285.59006,246,128,255
218.22748,285.59006,129.78992,313.65088,245,128,255
129.78992,313.65088,118.467224,276.78568,244,128,255
118.467224,276.78568,194.82004,192.12122,244,128,255
194.82004,192.12122,283.4422,98.29277,243,128,255
283.4422,98.29277,297.4304,37.813988,242,128,255
297.4304,37.813988,223.6015,37.814053,241,128,255
223.6015,37.814053,134.89377,97.869995,240,128,255
134.89377,97.869995,118.31038,190.39075,239,128,255
118.31038,190.39075,189.58842,273.29132,239,128,255
189.58842,273.29132,278.28418,309.13593,238,128,255
278.28418,309.13593,297.39032,282.0426,237,128,255
297.39032,282.0426,228.68654,204.71588,236,128,255
228.68654,204.71588,140.0986,112.49544,235,128,255
140.0986,112.49544,118.54395,47.20598,234,128,255
118.54395,47.20598,184.65356,38.188496,234,128,255
184.65356,38.188496,273.03955,89.115845,233,128,255
273.03955,89.115845,296.96677,176.51642,232,128,255
296.96677,176.51642,233.4677,260.58942,231,128,255
233.4677,260.58942,145.37595,303.32928,230,128,255
145.37595,303.32928,119.15377,285.70602,229,128,255
119.15377,285.70602,180.02928,216.13501,228,128,255
180.02928,216.13501,267.7365,126.468346,228,128,255
267.7365,126.468346,296.1747,57.41282,227,128,255
296.1747,57.41282,237.93207,40.049904,226,128,255
237.93207,40.049904,150.69775,81.8472,225,128,255
150.69775,81.8472,120.12419,163.4566,224,128,255
120.12419,163.4566,175.728,247.66731,223,128,255
175.728,247.66731,262.40323,296.3722,223,128,255
262.40323,296.3722,295.03036,287.8119,222,128,255
295.03036,287.8119,242.068,226.29349,221,128,255
242.068,226.29349,156.03589,140.04413,220,128,255
156.03589,140.04413,121.43808,68.260666,219,128,255
121.43808,68.260666,171.75983,43.296333,218,128,255
171.75983,43.296333,257.06708,76.0797,218,128,255
257.06708,76.0797,293.55157,151.33705,217,128,255
293.55157,151.33705,245.86635,234.70377,216,128,255
245.86635,234.70377,161.36331,288.41574,215,128,255
161.36331,288.41574,123.07701,288.41556,214,128,255
123.07701,288.41556,168.1331,235.12627,213,128,255
168.1331,235.12627,251.75497,153.06714,213,128,255
251.75497,153.06714,291.7574,79.57401,212,128,255
291.7574,79.57401,249.3198,47.81204,211,128,255
249.3198,47.81204,166.65356,71.80983,210,128,255
166.65356,71.80983,125.02139,140.26813,209,128,255
125.02139,140.26813,164.85428,221.87314,208,128,255
164.85428,221.87314,246.49297,279.61917,207,128,255
246.49297,279.61917,289.66797,287.58966,207,128,255
289.66797,287.58966,252.42284,242.58704,206,128,255
252.42284,242.58704,171.88095,165.3933,205,128,255
171.88095,165.3933,127.25047,91.17576,204,128,255
127.25047,91.17576,161.92783,53.465946,203,128,255
161.92783,53.465946,241.3063,69.01043,202,128,255
241.3063,69.01043,287.30508,130.3375,202,128,255
287.30508,130.3375,255.17332,209.3375,201,128,255
255.17332,209.3375,177.02219,270.1459,200,128,255
177.02219,270.1459,129.7428,285.42514,199,128,255
129.7428,285.42514,159.35489,248.6535,198,128,255
159.35489,248.6535,236.21759,176.89764,197,128,255
236.21759,176.89764,284.68958,102.895226,197,128,255
284.68958,102.895226,257.56833,60.11919,196,128,255
257.56833,60.11919,182.05234,67.637405,195,128,255
182.05234,67.637405,132.47574,121.61586,194,128,255
132.47574,121.61586,157.13771,197.25027,193,128,255
157.13771,197.25027,231.25162,260.1626,192,128,255
231.25162,260.1626,281.84497,282.02676,192,128,255
281.84497,282.02676,259.60794,253.3216,191,128,255
259.60794,253.3216,186.94858,187.46942,190,128,255
186.94858,187.46942,135.42601,114.565254,189,128,255
135.42601,114.565254,155.27507,67.62372,188,128,255
155.27507,67.62372,226.43037,67.628456,187,128,255
226.43037,67.628456,278.79495,114.15439,186,128,255
278.79495,114.15439,261.29434,185.75269,186,128,255
261.29434,185.75269,191.6896,249.83655,185,128,255
191.6896,249.83655,138.56972,277.51248,184,128,255
138.56972,277.51248,153.7639,256.60687,183,128,255
153.7639,256.60687,221.77458,197.0152,182,128,255
221.77458,197.0152,275.5637,126.025894,181,128,255
275.5637,126.025894,262.63153,75.825325,181,128,255
262.63153,75.825325,196.25536,68.90454,180,128,255
196.25536,68.90454,141.88243,107.98455,179,128,255
141.88243,107.98455,152.59926,174.9721,178,128,255
152.59926,174.9721,217.30351,239.33337,177,128,255
217.30351,239.33337,272.1757,272.01138,176,128,255
272.1757,272.01138,263.62527,258.54395,176,128,255
263.62527,258.54395,200.62726,205.45982,175,128,255
200.62726,205.45982,145.33948,137.1265,174,128,255
145.33948,137.1265,151.77454,84.565994,173,128,255
151.77454,84.565994,213.03508,71.37148,172,128,255
213.03508,71.37148,268.65585,103.11822,171,128,255
268.65585,103.11822,264.28308,165.0208,171,128,255
264.28308,165.0208,204.78818,228.81479,170,128,255
204.78818,228.81479,148.91591,265.66168,169,128,255
148.91591,265.66168,151.28139,259.1854,168,128,255
151.28139,259.1854,208.9856,212.74689,167,128,255
208.9856,212.74689,265.0291,147.72743,166,128,255
265.0291,147.72743,264.6141,93.686066,165,128,255
264.6141,93.686066,208.72256,74.92156,165,128,255
208.72256,74.92156,152.58672,99.54793,164,128,255
152.58672,99.54793,151.10982,155.99454,163,128,255
151.10982,155.99454,205.1698,218.43634,162,128,255
205.1698,218.43634,261.32043,258.60846,161,128,255
261.32043,258.60846,264.62906,258.60046,160,128,255
264.62906,258.60046,212.41641,218.83891,160,128,255
212.41641,218.83891,156.32695,157.7017,159,128,255
156.32695,157.7017,151.2483,103.02646,158,128,255
151.2483,103.02646,201.60086,79.43531,157,128,255
201.60086,79.43531,257.55475,97.247444,156,128,255
257.55475,97.247444,264.34027,147.97177,155,128,255
264.34027,147.97177,215.8575,208.34547,155,128,255
215.8575,208.34547,160.11188,251.00151,154,128,255
160.11188,251.00151,151.6839,256.87393,153,128,255
151.6839,256.87393,198.29022,223.71765,152,128,255
198.29022,223.71765,253.75664,166.93665,151,128,255
253.75664,166.93665,263.7614,112.43114,150,128,255
263.7614,112.43114,219.03491,84.78373,150,128,255
219.03491,84.78373,163.91705,96.172806,149,128,255
163.91705,96.172806,152.40353,141.01315,148,128,255
152.40353,141.01315,195.25009,198.67981,147,128,255
195.25009,198.67981,249.95218,242.99326,146,128,255
249.95218,242.99326,262.90677,254.10435,145,128,255
262.90677,254.10435,221.93787,227.3837,144,128,255
221.93787,227.3837,167.71658,175.33492,144,128,255
167.71658,175.33492,153.3895,121.74898,143,128,255
