185.85786,214.14214,232.76775,176.73274,0,0,0
371.71573,428.28427,465.5355,353.46548,128,128,128
490.4751,384.73874,369.584,357.14618,125,125,126
378.48483,318.14905,434.02203,433.47302,123,123,124
397.98328,450.8284,455.25583,331.90045,121,121,123
491.29462,349.25577,358.70447,379.5187,119,119,121
349.8036,340.5216,459.26007,427.81012,117,117,120
434.3205,459.0834,434.3204,315.0834,115,115,118
474.3204,315.08337,358.6095,407.36005,112,112,117
333.66986,376.08682,481.859,409.90964,110,110,115
472.95828,448.90677,405.27194,308.35587,108,108,113
441.31064,291.0004,371.88986,435.1557,106,106,112
335.85104,417.8005,495.739,381.30624,104,104,110
504.64005,420.3033,373.29172,315.55783,102,102,109
398.2311,284.28442,398.23233,456.28442,99,99,107
358.23233,456.2847,495.83398,346.54965,97,97,106
520.77374,377.82275,345.28644,337.7702,95,95,104
354.187,298.773,434.02292,464.55066,93,93,103
397.9843,481.90628,479.55298,312.5234,91,91,101
515.59186,329.87845,328.40613,372.60428,89,89,99
319.5049,333.60724,472.74518,455.8096,86,86,98
447.8059,487.08313,447.8036,287.08313,84,84,96
487.8036,287.08267,328.31155,414.27658,82,82,95
303.37158,383.00363,506.15723,429.28528,80,80,93
497.2569,468.2825,405.2708,277.2784,78,78,92
441.30933,259.92255,347.59338,454.53326,76,76,90
311.55435,437.17847,526.0377,388.2204,74,74,89
534.9392,427.21738,359.80658,287.55865,71,71,87
384.74564,256.28497,384.74973,484.28497,69,69,85
344.74973,484.2857,526.1319,339.63263,67,67,84
551.0721,370.90543,320.98804,318.39505,65,65,82
329.8881,279.39777,434.02466,495.62814,63,63,81
397.98627,512.98425,503.84915,293.14557,61,61,79
539.8883,310.50015,298.10742,365.6908,58,58,78
289.20572,326.69388,486.23096,483.80872,56,56,76
461.29208,515.0826,461.28586,259.08258,54,54,74
501.28586,259.0816,298.0138,421.1941,52,52,73
273.07343,389.92148,530.45593,448.66028,50,50,71
521.5561,487.65762,405.2687,246.20111,48,48,70
441.307,228.84479,323.2975,473.91162,45,45,68
287.25824,456.55728,556.33655,395.13373,43,43,67
565.2385,434.13058,346.3205,259.55997,41,41,65
371.25916,228.28596,371.26788,512.28595,39,39,64
331.26788,512.2872,556.4297,332.71497,37,37,62
581.37024,363.98743,296.68918,299.0206,35,35,60
305.58875,260.0232,434.02728,526.7057,32,32,59
397.9891,544.06226,528.1449,273.76712,30,30,57
564.18427,291.12122,267.80856,358.77805,28,28,56
258.90634,319.78125,499.7174,511.80737,26,26,54
474.77896,543.08154,474.76736,231.08154,24,24,53
514.76733,231.08006,267.7161,428.11224,22,22,51
