320,320,330,330,255,128,90
330,330,336,345,240,128,90
335,345,336,365,226,128,90
336,364,331,388,212,128,90
331,387,323,415,198,128,90
322,414,311,444,184,128,90
310,443,297,475,170,128,90
296,474,283,506,156,128,90
283,505,272,537,142,128,90
283,505,264,535,142,128,90
296,474,277,502,156,128,90
277,502,259,532,142,128,90
277,502,253,526,142,128,90
310,443,293,470,170,128,90
292,469,273,497,156,128,90
273,497,254,526,142,128,90
273,497,248,521,142,128,90
292,469,269,491,156,128,90
268,490,244,514,142,128,90
268,490,240,506,142,128,90
322,414,308,437,184,128,90
308,437,290,463,170,128,90
289,462,270,491,156,128,90
270,491,251,520,142,128,90
270,491,245,515,142,128,90
289,462,266,485,156,128,90
265,484,240,508,142,128,90
265,484,237,500,142,128,90
308,437,287,456,170,128,90
287,456,264,478,156,128,90
263,477,238,501,142,128,90
263,477,234,493,142,128,90
287,456,262,469,156,128,90
261,468,232,485,142,128,90
261,468,231,476,142,128,90
331,387,321,407,198,128,90
321,407,306,430,184,128,90
306,430,288,456,170,128,90
287,456,268,484,156,128,90
268,484,249,514,142,128,90
268,484,243,508,142,128,90
287,456,264,478,156,128,90
263,477,238,501,142,128,90
263,477,234,493,142,128,90
306,430,285,449,170,128,90
285,449,262,471,156,128,90
261,470,236,495,142,128,90
261,470,232,487,142,128,90
285,449,260,462,156,128,90
259,462,230,479,142,128,90
259,462,229,469,142,128,90
321,407,305,422,184,128,90
305,421,284,440,170,128,90
284,440,260,462,156,128,90
260,461,235,486,142,128,90
260,461,231,478,142,128,90
284,440,258,453,156,128,90
258,453,228,470,142,128,90
258,453,228,460,142,128,90
305,421,284,431,170,128,90
283,430,257,444,156,128,90
256,443,227,461,142,128,90
256,443,226,451,142,128,90
283,430,257,434,156,128,90
257,433,227,441,142,128,90
257,433,229,431,142,128,90
336,364,331,380,212,128,90
330,379,320,399,198,128,90
320,398,305,422,184,128,90
305,421,287,448,170,128,90
286,447,267,476,156,128,90
267,475,248,505,142,128,90
267,475,242,500,142,128,90
286,447,263,469,156,128,90
262,468,237,493,142,128,90
262,468,233,485,142,128,90
305,421,285,441,170,128,90
284,440,261,463,156,128,90
260,461,235,486,142,128,90
260,461,231,478,142,128,90
284,440,259,454,156,128,90
258,453,229,470,142,128,90
258,453,228,461,142,128,90
320,398,304,413,184,128,90
304,412,283,432,170,128,90
283,431,259,454,156,128,90
